rank	title	price	publisher	category	description	download	inAppProducts	lastUpdate	size	rate
2016-06-28	512	What's inside the box?	0	Bart Bonte	퍼즐	What's inside the box? A lot of puzzles!Can you solve all 100 and discover what's in the box?A Bart Bonte / bontegames puzzle game.Need hints? Use the hint button at the bottom in each level. There are 2 hints for each level.With the premium unlock in-app you will not get ads before the hints and you will get a skip level button after asking the 2 hints in each level.상자 안에 무엇입니까? 퍼즐의 많은!모든 100을 해결하고 상자에 무엇을 발견 할 수 있습니까?바트 본테는 / 퍼즐 게임을 bontegames.힌트가 필요하십니까? 각 레벨의 맨 아래에있는 힌트 버튼을 사용합니다. 각 레벨이 힌트가 있습니다.인앱 프리미엄 잠금 해제하면 힌트 전에 광고를받지 않습니다 당신은 각 수준에있는 2 힌트를 묻는 후 스킵 레벨 버튼을 얻을 것이다.	100 000 - 500 000	항목당 가격 ₩2 178	2016년 6월 7일	17M	4.5
2016-06-28	513	MLB 퍼펙트 이닝 16	0	GAMEVIL Inc.	스포츠	MLB 퍼펙트 이닝 16에 오신 것을 환영합니다! 새로운 야구 시즌을 맞아 새로운 기능 향상된 게임플레이와 그래픽으로 돌아왔습니다! 실제적이고 정교하게 만들어진 MLB 선수들로 팀을 만들어 월드 시리즈 우승의 꿈을 이루세요!최소 사양 - 1.3 GHz 1 GB RAM 이상게임 설치를 위해서는 최소 1.2 GB의 메모리가 필요합니다.MLB 퍼펙트 이닝 16을 플레이 하시려면 네트워크에 접속하셔야 합니다.기능:· 시즌 모드: 시즌을 지배하는 자! 월드 시리즈 우승까지!· 매치데이 모드: 실제 2016년 MLB 스케줄을 소화하며 매일 매치업 경기를!· 팀 & 선수 관리: 좋아하는 MLB 선수들로 꿈의 팀을 만들어 보세요!MLB 퍼펙트 이닝 16 신규 기능:· 블랙 에디션: MLB 퍼펙트 이닝의 끝판왕! 블랙 에디션 선수들이 온다!· 향상된 그래픽: 더욱 향상된 조명과 배경 효과로 밤 경기 플레이를 즐기세요!· 코치 & 감독: 팀을 더욱 향상시킬 수 있는 기회! 코치와 감독을 영입하여 더욱 강한 구단을 만드세요!· 커리어 이벤트: 깜짝 미션을 달성하여 선수들의 커리어를 한단계 높일 수 있는 절호의 기회!MLB 퍼펙트 이닝 16과 함께 다시 한 번 최고의 순간을 맞이하세요!ⓒ 2016 MLB Advanced Media L.P. Major League Baseball trademarks and copyrights are used with permission of MLB Advanced Media L.P. All rights reserved.OFFICIALLY LICENSED PRODUCT OF MAJOR LEAGUE BASEBALL PLAYERS ASSOCIATION-MLBPA trademarks and copyrighted works including the MLBPA logo and other intellectual property rights are owned and/or held by MLBPA and may not be used without MLBPA’s written consent. Visit www.MLBPLAYERS.com the Players Choice on the web.*MLB 퍼펙트 이닝 16는 게임 내 친구 추가를 위하여 연락처를 연동하는 기능을 사용하고 있습니다.고객님의 정보는 친구 추가를 위한 용도로만 사용되며 암호화되어 외부 유출되지 않으므로 안심하셔도 됩니다.** 본 게임은 한국어 English 日本語 中文繁體 Español를 지원하고 있습니다.** 본 게임의 일부 아이템은 구매가 필요하며 종류에 따라 추가 비용이 발생할 수 있습니다.* 게임빌 공식 웹사이트 : https://www.withhive.com* 게임빌 1:1 문의 하기 : https://www.withhive.com/help/inquire	1 000 000 - 5 000 000	항목당 가격 ₩1 000 ~ ₩100 000	2016년 5월 31일	61M	4.1
2016-06-28	514	짱구는못말려 히어로	0	mobirix	아케이드	특명! 악당들로 부터 위기의 지구를 지켜라!최고의 디펜스 실력자들을 위한 짱구 디펜스 게임 탄생![게임 특징]- 만화 '짱구를 못말려'를 그대로 이식한 횡스크롤 디펜스 게임- 주인공 짱구가 지구를 지키기 위해 악당들과의 사투를 그리는 스토리- 다양한 난이도 및 모드 제공(액션 가면 스토리 짱구 스토리 하이그레마왕 스토리)- 하나의 인벤토리로 3개 모드의 아이템을 관리할 수 있는 시스템- 캐릭터 업그레이드와 장비 관리등을 통한 나만의 육성 모드 지원본 게임은 대원미디어(주)로 부터 한국 지역에 대한 정식 라이센스를 취득한 (주)미스터게임즈와 공동으로 서비스하는 짱구게임입니다.★주의사항★1.휴대전화 단말기 교체 시 또는해당 애플리케이션의 삭제 시 데이터가 초기화됩니다.2. 해당 상품에는 부분 유료 아이템 및게임 머니 결제기능이 포함되어 있습니다.부분 유료 아이템 및 게임 머니를 결제할 시실제 과금이 발생하오니 이점 유의하시기 바랍니다.3. 게임에서 구매한 디지털 상품은'전자상거래 등에서의 소비자 보호에 관한 법률'에따라 청약철회가 가능하거나 제한될 수 있습니다.----개발자 연락처 :02-2025-7804서울특별시 구로구 디지털로33길 11 에이스테크노타워 8차 606호주식회사 모비릭스사업자등록번호:130-86-28545통신판매업번호:제 2011-서울구로-0792호통신판매업기관:구로구청	500 000 - 1 000 000	항목당 가격 ₩3 000 ~ ₩18 000	2014년 11월 14일	47M	3.9
2016-06-28	515	공룡공원-동물공부 자연상식	0	BabyBus Kids Games	교육	공룡은 아이들이 많이 좋아하는 캐릭터중 하나입니다.공룡캐릭터와의 놀이를 통해 공룡의 이름과 생김새 생활습성을 공부할수 있습니다.공룡화석 발굴하기 공룡재생하기 공룡에게 먹이 주기 공룡과 다양한 놀이를 통해 공룡들의 특성을 스스로 기억할수 있어요.*BabyBus는 부모님들의 관심이 많은 아이들의 성장단계별 기초인지 지능발달 소통의사 창의력 예술감각 안전과 환경보호 자연과학 올바른 습관 등 영역의 내용을 엄선하여 어린이 눈높이에 맞게 다양한 주제로 제작을 합니다.*BabyBus는 단순한 주입식학습이 아니고 놀이를 통해 아이들 스스로 자연스럽게 문제해결능력 창의성을 기르고 올바른 생활습관 사람과 자연을 사랑하고 존중하는 올바른 인성을 소유한 어린이로 성장하는데 목적을 두었습니다.*지속적으로 새로운 놀이와 외국어를 추가하는 콘텐츠 업데이트 작업을 진행합니다.*고객님들의 불편사항이나 문의사항은 아래 주소로 연락을 주세요.▶커뮤니티:메일주소: ko@babybus.com페이스북: facebook.com/haiyuan.bai트위터: twitter.com/BabyBusGood홈페이지: http://www.ko.babybus.com	500 000 - 1 000 000	NA	2016년 6월 24일	27M	4.0
2016-06-28	516	블록 퍼즐의 왕	0	mobirix	퍼즐	블록퍼즐의 왕은 다양한 모양의 블록들을 사용하여 빈 공간을 빈틈없이 채우는 퍼즐 게임입니다.[게임 특징]- 서로 다른 6종 게임 모드 제공- 총 3000 단계별 스테이지 구성- 스핀 더블 트릭등 개성 있는 모드 제공- 누구나 조작 가능한 간편한 조작 방식 채택- 리더보드 업적 지원- 태블릿 기기 지원- 멀티플레이 지원Homepage:https://play.google.com/store/apps/dev?id=4864673505117639552Facebook:https://www.facebook.com/mobirixplayen----개발자 연락처 :02-2025-7804서울특별시 구로구 디지털로33길 11 에이스테크노타워 8차 606호주식회사 모비릭스사업자등록번호:130-86-28545통신판매업번호:제 2011-서울구로-0792호통신판매업기관:구로구청	5 000 000 - 10 000 000	NA	2016년 6월 15일	6.7M	4.2
2016-06-28	517	스웜프어택 (Swamp Attack)	0	Outfit7	액션	당신의 집을 방어하세요! 당신의 늪 오두막이 미쳐 날뛰는 동물들의 공격을 받고 있어요. 집을 방어하고 조금씩 가까이 다가오는 무자비하고 사악한 좀비 생물들의 공격으로부터 살아남아야 합니다.스웜프어택이 정말 대단한 것은 무료로 플레이할 수 있고 레벨을 더 빨리 진행하길 원한다면 아이템을 구매할 수 있는 옵션이 준비되어 있다는 것입니다.이제 액션으로 가득 찬 멀티 플레이어 모드와 300가지 이상의 서로 다른 싱글 플레이어레벨 8가지 에피소드 그리고 당신의 즉흥적인 액션 만족을 위한 간단 미션이 있습니다![PV3] 엄청난 샷건 난폭한 미니건과 초강력 핵폭탄과 같은 30가지 이상의 굉장한 방어 도구들로 당신의 집을 지키세요! 35가지가 넘는 생물들이 특수 공격으로 무장하고 미쳐 날뛰는 모습을 지켜보세요!플레이하는 법- 화면을 탭해서 발사합니다.- 폭발물을 몬스터 위로 끌어놓기 하세요.- 플레이하는 중간에 무기를 전환할 수 있어요.- 새로운 레벨을 시작하기 전에 무기를 업그레이드하고 장착하세요.- 죽게 되더라도 물약을 마시면 플레이를 계속할 수 있어요. 물약은 당신의 에너지도 채워준답니다.당신의 집을 지키면서 보람과 즐거움을 느껴 보세요!본 앱은 다음 사항을 포함합니다:- Outfit7 제품의 프로모션과 문맥 광고- 고객을 당사의 웹사이트 및 다른 Outfit7앱으로 유도하는 링크- 인앱 구매를 할 수 있는 옵션- Facebook 친구를 초대하고 게임에서 사용할 수 있는 보상금을 받도록 선택 가능- 다른 사용자를 상대로 플레이하도록 선택 가능사용약관: http://outfit7.com/eula/개인정보보호정책: http://outfit7.com/privacy-policy/	10 000 000 - 50 000 000	항목당 가격 ₩1 000 ~ ₩117 400	2016년 6월 27일	47M	4.3
2016-06-28	518	메달 마스터즈	0	NEXON Company	롤플레잉	★★★ 메달 마스터즈 ★★★게임 특징■ 한손으로 즐기는 리얼타임 케주얼 RPG혼자서도 파티 액션 RPG 를 가능케 하는 간편한 조작넉백 시스템을 통해 극대화된 리얼타임 전투의 박진감!■ 스킬과 블리츠 컨트롤을 통한 전략적 전투!영웅 조합에 따른 전략적인 전투정확한 타이밍을 노려 스킬을 강화하는 실시간 컨트롤! 블리츠 시스템■ 의미 없는 반복 전투를 없애주는 훈련소 시스템!게임을 켜두지 않아도 영웅들이 레벨업!성장할수록 더욱 강하고 화려해지는 나만의 영웅들!■ 방대한 콘텐츠흥미로운 스토리와 245종에 달하는 개성강한 영웅들!더 빠른 수집과 육성 레어 아이템 획득을 위한 스페셜 던전뺏고 빼앗기는 피말리는 PVP 약탈전과시즌 최강자를 가리는 PVP 아레나!손끌으로 만나는 새로운 재미![메달 마스터즈] 지금 만나 보세요!플레이 해주셔서 감사합니다.커뮤니티공식 페이스북과 포럼을 통해 발 빠르게 새로운 소식을 알려드립니다.*공식 카페: http://cafe.naver.com/medalmasters고객센터게임 플레이 중 문제를 겪고 계신가요? http://goo.gl/DWHV99 또는게임 내 설정 -> 고객센터를 찾아주세요![권장사항: 메달마스터즈는 OS 4.03 / Galaxy 4 이상의 기기에 최적화되어 있습니다. 해당 기종 이하의 단말기에서는 크래시가 있을 수 있습니다. 게임 즐기기 위해서는 네트워크 연결이 필요합니다.]----개발자 연락처 :(주)넥슨코리아경기도 성남시 분당구 판교로 256번길 7전화: 1588-7701사업자등록번호: 220-87-17483통신판매업 신고번호: 제 2013-경기성남-1659 호통신판매업 신고기관: 성남시	500 000 - 1 000 000	항목당 가격 ₩1 000 ~ ₩100 000	2016년 6월 21일	48M	4.4
2016-06-28	519	Pirate Treasures	0	OrangeApps Games	퍼즐	여러분은 어린 해적입니다. 멋진 해적이 되는 게 꿈이죠. 꿈을 이루려면 오래된 지도를 사용하여 보물을 찾아야 합니다.이 게임은 다양한 에피소드로 구성되어 있습니다. 에피소드마다 보물 지도가 제공됩니다. 지도를 끝까지 따라가면 해적의 보물을 찾게 됩니다.이 게임의 원칙은 '3개를 일렬로 만드는 것입니다. 즉 서로 인접한 두 개의 요소를 바꿔서 비슷한 보물을 3개 이상 일렬로 맞추면 됩니다. 각 레벨마다 목표를 달성해야 하는 목록이 있습니다.레벨을 통과하기 어려우면 동전으로 보너스를 구입하세요. 동전을 사용하여 생명을 구하거나 선원들에게 럼주를 선사하면 새로운 에피소드로 넘어갑니다.친구들과 경쟁하며 보물도 수집하고 진짜 해적이 되어보세요!	10 000 000 - 50 000 000	항목당 가격 ₩999 ~ ₩22 000	2016년 5월 6일	NA	4.3
2016-06-28	520	100-DAY 좀비 서바이벌	0	PREUS	시뮬레이션	★서바이벌 모드 추가★새로운 소지품 스테이지 좀비가 등장합니다.☆스토리평범한 사회인이였던 피터는 어느날 갑자기 시작된 악몽의 그날부터 살아가기 위해 성장해 갑니다수 많은 좀비 사이에서 살아남아 보세요☆게임설명골드를 모아 동료와 각종 시설을 업그레이드 할 수 있습니다.빠른터치로 수 많은 좀비를 공격해 보세요.터치가 빠를수록 빠르게 공격합니다.동료들과 함께 절망적인 세계에서 생존해야 합니다.단순하지만 전략적인 게임을 지금 직접 경험해 보세요~!☆TIP일정 레벨이 되면 오토 발사가 가능합니다.각 스킬을 필요에 따라 사용해 보세요'!' 가 붙어있는 아이콘을 터치하면 상세설명 확인이 가능합니다.동료들은 무기 발사속도 공격 거리가 모두 다르니 참고해 주세요좀비를 잡고 골드를 모아 주인공 동료 각종시설을 성장시켜 보세요방어를 우선으로 할지 공격을 우선으로 할지 선택해야 합니다.DAY가 지나거나 실제 밤이 되었을 때 좀비는 더욱 사나워지며 점점 강한 좀비가 등장합니다.각종 소지품을 모아 추가 능력을 사용할 수 있습니다.정해진 레벨에 열리는 요소를 미리 확인해 진행하세요지뢰는 매우 강력한 공격력을 가지고 있습니다.장애물이 무너지거나 좀비가 건물내로 들어오면 동료가 공격 당할 수 있습니다.핵폭탄 사용시 모든데이터가 초기화 되지만 소지품은 가지고 갑니다.소지품은 중복 습득 시 레벨업 됩니다.게임이 어려울땐 재시작 해서 소지품을 업그레이드 하면 게임이 쉬워 집니다.거대한 LAST 보스가 존재 합니다.■ 광고 시청이 되지 않는 사례해당 시간에 집행중인 광고가 없을 때 광고 데이터를 내려 받을 때 일시적인 네트워크 오류 WIFI 혹은 데이터 통신 연결이 끊긴 상태 광고사에서 설정한 광고 호출수량을 넘은 경우지속적으로 광고가 뜨지 않을 경우 게임을 완전히 종료하거나동일한 시간/ 장소를 피해 데이터 접속 체크 후 다시 시도해 주시기 바랍니다.▷이 게임은 싱글게임으로 게임 삭제 시 모든데이터가 함께 삭제되니 유의해 주세요----개발자 연락처 :helppreus@gmail.com(평일 : 오전10시 ~ 오후5시)	1 000 000 - 5 000 000	항목당 가격 ₩1 000	2016년 6월 26일	16M	4.2
2016-06-28	521	콜로사트론	0	Halfbrick Studios	액션	“후르츠 닌자”와 “제트팩 조이라이드” 개발사의 충격적인 신작!콜로사트론: 거대한 세계적 위협에는 인류를 위협하는 가장 거대하고 강력한 외계 생물체가 등장합니다. 하지만 이번에는 선의 편이 아닌 악의 편에서 싸워야 합니다!거대한 스네이크 로봇을 직접 조종하고 강력한 무기를 만들어 도시를 공격해 보십시오. 목표는 단순합니다. 모든 것을 파괴하십시오!무스타쉬 장군의 강력한 군대가 퍼붓는 공격을 버티기 위해 콜로사트론의 몸체를 더 강력하게 만드십시오. 압도적인 숫자의 탱크와 붐트럭 심지어 폭격기가 콜로사트론을 공격할수록 전투는 더욱 치열해집니다.승리를 차지하기 위해서는 화면에 나타나는 다양한 색상의 파워 코어를 부착하여 콜로사트론의 몸체를 늘려야 합니다. 색상 부품과 잠금을 해제할 수 있는 가젯을 수 천 가지 방식으로 조합하여 더 크고 강력한 무기와 파워코어를 만들 수 있습니다. 모든 것을 이용하여 최고의 콜로사트론 전략가가 되어 보십시오!전투 상황은 액션 뉴스6의 헬리콥터에서 생중계되며 릭 달튼과 케이티 하자드가 소식을 보도합니다. 전투가 전 세계에 걸쳐 빠른 속도로 진행될 때 민간인 사상자 수가 진행 상황을 나타내게 됩니다.콜로사트론: 거대한 세계적 위협)은 박진감 넘치고 재미있는 논스톱 액션 게임입니다. 지금 전투를 시작해 보십시오!****주요 특징:카오스 캠페인 – 전 세계 7개 대륙을 넘나들며 콜로사트론의 길을 막는 모든 것을 파괴하십시오!보스 전투– 거대 로봇과 발리스틱 건쉽 등 다양한 적과의 격렬한 전투에서 생존하십시오!강력한 파괴 무기 – 무기고에서 강력한 무기와 멋진 업그레이드 최첨단 가젯을 사용하여 적을 물리치십시오. 수 천 가지의 방식으로 조합할 수 있습니다!치열한 생존 경쟁 – 최고의 기술과 전략을 사용하여 친구들과 경쟁해 보십시오. 글로벌 게임 센터 순위판에 자신의 점수를 기록할 수 있습니다!****페이스북에 좋아요 누르기:http://facebook.com/colossatron트위터 팔로우하기:http://twitter.com/halfbrickHalfbrick사의 개인정보 보호정책을 확인하시려면 다음 웹사이트에 방문해 주십시오: http://halfbrick.com/pp	5 000 000 - 10 000 000	항목당 가격 ₩1 100 ~ ₩48 000	2016년 6월 6일	52M	4.3
2016-06-28	522	Little Tailor 2	0	K3Games	캐주얼 게임	As one of the most popular clothes-making games Little Tailor 2 now is here and FREE to download!Design clothes cut fabrics match colors put beautiful accessories and buttons on. In fashion boutique you are the queen among tailors!What’s New♪ New & trendy fabrics added♪ Gems/stickers/buttons and other cute decorations are increased♪ Apply finished clothes makeup your customers like a super fashion model♪ Beautiful graphics & amazing outfitsTake a photo and impress your family members and friends! Little Tailor 2 is free to download!작은 재단사이 지금 여기에 가장 인기있는 옷을 만드는 게임 중 하나 그리고 다운로드 무료로! 직물 일치하는 색상을 잘라 옷을 디자인에 아름다운 액세서리와 버튼을 넣어. 패션 부티크 당신은 재단사 사이의 여왕이다!새로운 기능♪ 신 유행 직물 추가♪ 보석 / 스티커 / 버튼과 다른 귀여운 장식 증가♪ 슈퍼 패션 모델처럼 메이크업 고객에게 완성 된 옷을 적용♪ 아름다운 그래픽과 놀라운 의상사진을 촬영하고 가족과 친구를 감동! 작은 재단사 2는 무료로 다운로드 할 수 있습니다!	1 000 000 - 5 000 000	NA	2016년 6월 15일	24M	4.1
2016-06-28	523	공주 패션 살롱	0	K3Games	캐주얼 게임	아름다운 공주 패션 우상이다. 이 시간 당신은 패션 제조 업체입니다! 머리부터 발끝까지 공주를 드레스!특징 :☆ 당신이 좋아하는 패션 공주를 선택☆ 원 스톱 미용 과정 : 샴푸 헤어 증기선 얼굴 스파☆ 옷을 입고 잘 놀라운 배경으로 사진을 찍어☆ 화장품 및 장식 항목 귀걸이 하이힐 귀족 머리띠 목걸이 세련된 안경확실히 패션 드레싱을위한 최고의 여자 게임이다.당신의 환상적인 메이크업 재능을 보여줘!-----------------Princess Fashion Salon is a Free girls makeup game!Beautiful Princess is a fashion idol like usual. This time you are the fashion maker! Dress the girl from head to toe in Fashion Salon!Princess Salon features:☆ Choose a beautiful girl you like☆ The one-stop girls makeover: shampoo hair steamer facial Spa☆ Cosmetics and decorative items☆ Dressed well take photos with colorful backgroundsIt's a free game for girls and kids!	5 000 000 - 10 000 000	NA	2016년 4월 25일	22M	4.1
2016-06-28	524	Medieval Craft 3	0	SandStorm Earl	어드벤처	During the long voyage into the sea on the horizon the island was seen. You approach the old town located on the coast in search of food and new resources.World of Medieval Craft 3 opens new adventures explore caves and mines in search of diamonds and earth ores conquer new lands build a house of different blocks and beware of the inhabitants of these places!Features:- New game world and the coastal city.- You can create a storage chests for game items.- Added a sea crab. Be careful he can attack with claws.- The island is inhabited by the ghost of Herobrine that gives bonuses.수평선에 바다에 긴 항해 동안 섬이 보였다. 당신은 음식과 새로운 자원을 찾아 해안에있는 옛 마을에 접근.중세 공예 3의 세계 새로운 땅을 정복 다이아몬드 지구 광석을 찾아 동굴과 광산을 탐험 다른 블록의 주택을 건설하고 이 장소의 주민 조심 새로운 모험을 엽니 다!특징 :- 새로운 게임 세계와 해안 도시.- 당신은 게임 아이템의 저장 가슴을 만들 수 있습니다.- 바다 게가 추가되었습니다. 조심 그는 발톱으로 공격 할 수있다.- 섬은 보너스를 제공 Herobrine의 유령이 살고있다.	5 000 000 - 10 000 000	NA	2016년 5월 8일	25M	3.7
2016-06-28	525	만화제목맞추기퀴즈	0	바겐세일	퀴즈	풀어보세요.	100 000 - 500 000	NA	2015년 10월 4일	16M	3.0
2016-06-28	526	솔리테르	0	3DGames	카드	솔리테어-안 드 로이드에 클래식 하 고 인기 있는 카드 게임 카드놀이!이 간단한 재미 싱글 플레이어 카드 게임은 클론 다이크 카드 놀이 및 Pateniences로 알려져 있습니다.【특징】- 1 또는 3 카드를 그리기-매일 도전-왼손잡이 모드-세로 화면 또는 가로 화면 모드를 전환-다중 언어 지원그것은 지금 중독성 카드 게임을 플레이를 다운로드 가능한 무료!	100 000 - 500 000	NA	2016년 6월 28일	8.9M	4.6
2016-06-28	527	콜 오브 라스트 에이전트(C.O.L.A) - FPS	0	Funmagic	액션	[게임특징]◈ 핸드폰 카메라를 이용한 신개념 사격방식- 사격 조준 이동 3가지 조작이 동시에 가능한 새로운 인터페이스- 온라인 FPS 게임을 방불케 하는 조작이 가능◈ 콘솔 수준의 정교한 총기 구현- 게임 내 모든 총기! 실제 총기의 느낌을 그대로 재현- 사격 반동 장전 모션 이동 시 흔들림 총성 구현◈ 개성 있는 나만의 장비- 16개 이상의 총기와 18개 이상의 방어구 존재- 70여개의 장비 능력치가 존재하며 장비를 구매할 때 무작위로 부여◈ 최대 8명이 실시간으로 즐길 수 있는 다양한 게임모드- 모두가 적이다! 긴장의 끈을 놓을 수 없는 난투전!- 친구들과 함께하는 4 VS 4 팀대전- 물러설 곳은 없다! 최강의 클랜을 가리는 클랜전!◈ 자신의 실력에 따라 정해지는 티어제- 브론즈에서 첼린저까지! 플레이어에게 익숙한 티어제 도입- 티어에 따른 실력을 기준으로 만나게 되는 자동 매칭 시스템----개발자 연락처 :funmagic@funmagic.co.kr070-5014-2050	100 000 - 500 000	항목당 가격 ₩999 ~ ₩110 000	2016년 6월 19일	40M	4.1
2016-06-28	528	Five Nights at Freddy's 3 Demo	0	Scott Cawthon	액션	This is a demo version for Five Nights at Freddy's 3; I'll be updating this throughout the day until it appears to be working well on most devices. Please let me know in the review section if there are still problems and I'll fix them as soon as I can.이 프레디의 3에 다섯 밤을위한 데모 버전 그것은 대부분의 장치에서 잘 작동하는 것으로 나타날 때까지 나는 하루 종일이 업데이트됩니다. 여전히 문제가있는 경우 나 리뷰 섹션에 알려 나는 최대한 빨리를 수정 드리겠습니다.	10 000 000 - 50 000 000	NA	2015년 4월 2일	50M	4.5
2016-06-28	529	DRAGON BALL Z 폭렬격전	0	BANDAI NAMCO Entertainment Inc.	액션	DRAGON BALL Z 최신작 드디어 등장!모든 것을 능가하는 초절정 액션 배틀이 지금 시작된다!◎DRAGON BALL 세계로 모험을 떠나자! ◎애니메이션에 등장하는 여러 거점을 거치며 강적들과 배틀을 펼쳐라!퀘스트 맵은 주사위 형식으로 전진!모험 시 유용하게 쓰이는 아이템과 파워업 효과 제니를 획득하며 다양한 이벤트에도 참가해보자!◎직감! 박진감! 초절정 쾌감! 의 배틀 진행◎배틀 화면 안의 ‘기’를 터치하면 초스피드로 전투가 진행된다!마치 화면이 깨질 것만 같은 박진감 넘치는 필살기로 상대방에게 초대형 데미지 강타!DRAGON BALL 캐릭터들을 직접 수련 각성시켜 한계를 초월한다!사상 초유의 DRAGON BALL을 온몸으로 느껴보자!◎DRAGON BALL 전사들이 벌이는 꿈의 전투◎본편에 등장하는 친숙한 전사들을 모아 최강 드림 팀을 편성!배틀 시 특정 전사들이 함께 발동시키는 연계 스킬도 재미를 한층 더한다!오직 폭렬격전에서만 경험할 수 있는 매력적인 캐릭터들의 배틀 경연을 만끽해보자!◎모험의 동반자는 미래에서 날아온 트랭크스! ◎누군가의 농간으로 여러 시대와 캐릭터들이 뒤죽박죽 되는데…미래에서 날아온 전사 ‘트랭크스’가 이를 바로 잡고자 플레이어와 함께 모험을 떠난다!자 이제 ‘DRAGON BALL Z 폭렬격전’ 세계로 뛰어들어 보자!Android 4.1 이상(1) 권장 기기 및 권장 OS 버전 외에서 동작시키실 경우 지원 대상에서 제외됩니다.(2) 고객 이용 상황에 따라서는 권장 기기 사용 시에도 동작이 불안정할 수 있습니다.http://bnfaq.channel.or.jp/contact/faq_list/1624※관리자 권한 취득 등 일반적이지 않은 이용 방법을 취할 경우 해당 단말기에서는 정상적으로 진행되지 않을 수 있습니다.사전에 ‘이용 규약’을 확인하신 후 이용하시길 바랍니다.-----------------------------------http://bnfaq.channel.or.jp/contacthttp://www.bandainamcogames.co.jp/©버드 스튜디오 / 슈에이샤・후지 TV・토에이 애니메이션©BANDAI NAMCO Games Inc.본 애플리케이션은 권리자의 정식 허가를 받아 제공하고 있습니다.	10 000 000 - 50 000 000	항목당 가격 ₩1 199 ~ ₩54 439	2016년 6월 23일	45M	3.9
2016-06-28	530	슬러거 모바일 - 내손안에 진짜 야구	0	Neowiz Games	스포츠	슬러거 모바일이 드디어 정식출시 되었습니다 !지금 바로 접속해서 슬러거 모바일을 즐겨보세요 ![슬러거 모바일의 특징]■ 프로야구의 현장감! 더욱 업그레이드 된 그래픽새롭게 업그레이드 된 카툰 그래픽으로진짜 야구를 즐기는 듯한 짜릿한 현장감을 선사합니다!2016 프로야구 경기장의 모습을 실사 그대로 구현~■ 내가 원하는 프로야구 구단의 덱을 만들다!전설의 팀 모드를 통해 각 구단은 물론 해당 연도의 프로야구 선수를결제하지 않아도 100% 획득할 수 있습니다.또한 KBO 프로야구 원년부터 2015년까지 모든 팀과 경기를 할 수 있습니다.■ 어떤 선수든 최고 등급으로 성장이 가능합니다!기본적으로 2016년 KBO 각 구단 선수 라인업을 제공해 드리며 C등급 선수라도 모두가 SS등급까지 승급할 수 있습니다.한계가 없는 성장의 재미! 나만의 선수로 승리의 쾌감을 맛보세요.■ 매일매일 펼쳐지는 새로운 도전!타자 모드 투수 모드 홈런 모드에서더욱 강력한 진짜 프로야구의 재미를 느낄 수 있습니다.타자 모드 미션 예시9회말 1아웃 2:3으로 지고 있는 상황에서 승리를 해야 합니다.지금 도전해보세요!참고: 슬러거 모바일을 즐기기 위해서는 아래 권한이 필요합니다[ 주소록 엑세스 허용 ]로그인 과정에서 사용자의 구글 계정을 확인하기 위하여 권한이 필요합니다주소록 엑세스 권한에 이 내용이 포함되어 있으며 해당 권한이 없을 때 구글 로그인을 할 수 없게 됩니다.구글 로그인을 제외하면 게임에서는 주소록 엑세스 권한을 사용하지 않습니다[ 기기 사진 미디어 파일 엑세스 허용 ]게임을 실행하는데 필요한 파일을 단말기에 저장하기 위해 이 권한이 필요합니다기기 사진 미디어 파일 엑세스 권한에 저장소를 사용할 수 있는 권한이 포함되어 있으며 해당 권한이 없을 때게임 이용에 필요한 정보를 읽기/쓰기가 불가능하여 권한이 필요합니다슬러거 모바일은 오직 게임 파일을 저장하고 불러오기 위해서만 이 권한을 사용합니다[ 전화걸기 및 관리허용 ]게임 내 이벤트 진행 및 보상을 지급하기 위해 단말기를 확인할수 있어야 합니다.전화걸기 및 관리 권한에 단말기를 식별 할 수 있는 권한이 포함되어 있으며 해당 권한이 없을 때이벤트 참여나 보상을 받지 못하는 경우가 발생할 수 있으므로 이 권한이 필요합니다.슬러거 모바일은 위에서 언급한 기능을 위해서만 이 권한을 사용합니다문의 및 게임 이용 중 불편한 점이 있으면 mobilecs@help.pmang.com 으로 문의해 주시기 바랍니다.언제 어디서나 스마트한 즐거움 네오위즈가 만들어 갑니다.@ NEOWIZ GAMES Corp. All rights reserved.----개발자 연락처 :경기도 성남시 분당구 대왕판교로 645번길 14 네오위즈판교타워 463-400사업자 등록번호: 120-87-14245통신판매업 신고번호: 제 2010-경기성남-0562호+8216008870	100 000 - 500 000	항목당 가격 ₩3 000 ~ ₩100 000	2016년 6월 22일	281M	4.2
