rank	title	price	publisher	category	description	download	inAppProducts	lastUpdate	size	rate
2016-06-15	417	Ravensword: Shadowlands 3d RPG	8216	Crescent Moon Games	롤플레잉	#1 Top New Paid App on Google Play!Optimized for Nvidia Tegra 3!Now supports MOGA Pro controllers (Mode A)PS3 and Xbox 360 Controllers (USB only)Please note: Make sure the controller is pluggedinto the device before starting the app.From the award winning studio that brought you the great RPG's Ravensword: The Fallen Kingand Aralon: Sword and Shadow comesRAVENSWORD: SHADOWLANDS RPG.Ravensword brings unprecedented visuals to the RPG and adventure gamesgenre. Explore a vast and richly detailed world gather powerful weapons collect hundreds of items increase your skills and follow a deep storyline to solve the mysteries of the Kingdom of Tyreas.Features:Enormous 3d RPG world to exploreFirst Person and 3rd Person on the fly switchingGorgeous and realistic sceneryRagdoll PhysicsOriginal Soundtrack from composer Sean BeesonHundreds of items to useReflex and precision based combat with manual blocking and dodgingVarious weapon types - Bows Crossbows Hammers Swords AxesFlying MountsHorsesTons of enemy types including huge prehistoric creatures.LockpickingPick PocketingStealthMagical RunesItem enhancementTons of lootPlenty of armor upgradesMounted combatDecision based multi-part QuestsReputation and Jail SystemFollow us for the latest info and game news!• http://crescentmoongames.com/other-games/• https://facebook.com/crescentmoongames• https://twitter.com/cm_games# 1 톱 새로운 구글 플레이에 앱을 유료!엔비디아 테그 라 3에 최적화!이제 MOGA 프로 컨트롤러를 지원 (모드)PS3와 X 박스 360 컨트롤러 (USB 만 해당)주의 사항 : 반드시 컨트롤러가 연결되어 있는지 확인응용 프로그램을 시작하기 전에 장치에.타락한 왕 : 당신에게 좋은 롤 플레잉의 Ravensword을 가​​져 수상 경력 스튜디오에서와 Aralon : 칼과 그림자 온다RAVENSWORD : RPG는 어둠.Ravensword는 RPG와 어드벤처 게임에 전례없는 영상을 제공합니다장르. 광활하고 풍부한 디테일의 세계를 탐험 강력한 무기를 수집 항목의 수백을 수집 당신의 능력을 향상하고 Tyreas의 왕국의 신비를 해결하기 위해 깊은 스토리를 따릅니다.특징 :거대한 3D RPG의 세계 탐험즉시 전환 첫 사람과 3 명화려하고 사실적인 풍경봉제 인형 물리학작곡가 숀 Beeson에서 오리지널 사운드 트랙항목의 수백 사용하기수동 차단 및 피하고와 반사와 정밀도를 기반으로 전투다양한 무기 종류 - 활 석궁 망치 칼 축플라잉 마운트말거대한 선사 시대의 생물을 포함하여 적의 종류의 톤.자물쇠 따기포켓 팅을 선택스텔스마법 룬아이템 강화전리품의 톤갑옷 업그레이드 플랜 티마운트 전투의사 결정을 기반으로 여러 부분으로 퀘스트명성과 감옥 시스템최신 정보 및 게임 뉴스를 우리를 따르라!• http://crescentmoongames.com/other-games/• https://facebook.com/crescentmoongames• https://twitter.com/cm_games	100 000 - 500 000	항목당 가격 ₩1 076 ~ ₩21 725	2013년 11월 8일	503M	4.1
2016-06-15	418	Prince of Persia Classic	2564	Ubisoft Entertainment	어드벤처	You are the Prince of Persia on a daring rescue mission to save your Princess.Fulfill your destiny play this game and experience the thrills and adventures of this classic taleFeaturesOld tale New skinReplay the adventure of the original Prince of Persia in a complete new skin as you battle your way through the dungeon to rescue the Princess.Perform death defying stunts as you proceed from the dark and grim dungeons to the beautiful Palace tower.Amazing LevelsThe path to rescue is never simple.Levels are filled with fiendish traps which will require unflinching resolve to be completed and with Prison guards who can only be defeated by excellent swordplay or trickery! Unveil the dark secret which will set in stone the legacy that will follow.Multiple Game ModesNormal Mode: Understand the game learn different tricks and find the quickest way without having to worry about time or death penalty.Time Attack: Race against the sands of time as you navigate through the levels fighting the guards and find the exit on your quest to rescue the Princess. Make haste… you have only 60 minutes.Survival: The most compelling and challenging way of rescuing the Princess is the one in which the Prince remains unbeaten. Complete the game in 60 minutes without dying.당신은 당신의 공주를 저장하는 대담한 구조 임무에 페르시아의 왕자입니다.당신의 운명을 이행이 게임을 재생하고 이 고전적인 이야기의 스릴과 모험을 경험특징옛날 이야기 새로운 피부당신은 공주를 구출하기 위해 감옥을 통해 귀하의 방법을 전투로 완전히 새로운 피부 페르시아의 원래 왕자의 모험을 재생합니다.당신은 어둡고 잔인한 지하 감옥에서 아름다운 궁전 타워에 진행하는 죽음 무시 묘기를 수행합니다.놀라운 수준구출 경로는 간단 않습니다.레벨을 완료해야하고 교도관 만 뛰어난 검술이나 속임수에 의해 격파 할 수있는 해결 움츠 리지가 필요합니다 악마 함정으로 가득 차 있습니다! 돌 따를 유산을 설정합니다 어두운 비밀을 공개.여러 게임 모드일반 모드 : 시간 ​​또는 사형에 대해 걱정할 필요없이 게임을 이해 다른 트릭을 배우고 빠른 방법을 찾을 수 있습니다.타임 어택 : 당신이 경비를 싸우는 수준을 탐색하고 공주를 구출하기 위해 모험에 출구를 찾기로 시간의 모래에 레이스. 가속을 ... 당신은 단지 60 분 수 있습니다.생존 : 공주를 구출의 가장 매력적이고 도전적인 방법은 왕자가 무패 행진을 유지하는 하나입니다. 죽지 않고 60 분에 게임을 완료하십시오.	100 000 - 500 000	항목당 가격 ₩1 100 ~ ₩115 000	2013년 11월 25일	224M	3.2
2016-06-15	419	후르츠 마스터 슬롯 (Fruit Master Slot)	2000	SEMI COLON	아케이드	드디어! 기다리고 기다리던추억의 슬롯머신 이 안드로이드 진영에 출격!리얼한 UI에 자신도 모르게 옛 추억이 떠오릅니다.당구장 에서 호되게 당하셨나요?당구장에서 받은 스트레스 후르츠마스터가 샌드백이되어모두 받아드리겠습니다. 다함께 즐겨 보세요★★후르츠 마스터의 놀라운 기능★★1. HOLD(잡기) 기능으로 전략적으로 게임을 진행하세요!2. 오토모드로 사용자님의 소중한 손가락을 지켜드립니다!3. 최대배팅 960의 놀라운 스케일!4. 무려 5가지의 보너스로 쉴틈없는 CREDIT 파티!5. 수만번의 테스트 끝에 오묘한 확률을 적용하여 잊을만 하면 한번씩 대박이!(올과 올체리 올오렌지 올바123 올쓰리세븐 올종 올세븐 등등 잘터져도 너~무 잘터짐)6. 높은 확률의 더블업(Double Up)게임 아쉽지만 Sexy Girl은 없습니다.★★이것이 끝이 아닙니다. 차후 지원 목록★★*********************필독*************************옵티머스3D 사용자님들 께서는 어플이 작동하지 않는버그가 발생하고 있습니다. 현재 수정중에 있으며구매시 참고하시기 바랍니다.**************************************************개발자 카카오톡 ID : reiui1234 (언제든 문의주세요!)※게임이 강제종료 될 시 초기화 및 세이브가 되지 않을 수 있으니 꼭! 정상종료 하여 소중한 CREDIT을 지켜주세요.※각종 버그및 요구사항 개선사항은 아래의 메일로 보내주시면 감사하겠습니다.체리마스터 슬롯머신 릴게임 햄버거하우스 바 종 주사위 꽃놀이 바다이야기 과일 슬롯 만국기 세븐랜드 카지노----개발자 연락처 :fourlstudio@gmail.com	5 000 - 10 000	NA	2013년 7월 7일	14M	4.2
2016-06-15	420	Royal Envoy (Full)	3265	Playrix Games	전략	☆ Pad Gadget: This game is engrossing addictive and tons of fun. Highly recommended.☆ AppAdvice: You will be captivated for hours by this smooth playing game.☆ Gamers Daily News Gold Award☆ Gamezebo Editor's Choice: Best Casual GameSave the wonderful land of countless islands from the merciless forces of nature. Construct and upgrade homes and buildings for the island citizens and become the chief city planner of marvelous Islandshire. Think your way to triumph in this challenging and mesmerizing game of pirates treasure and hot-air balloon adventures!ENJOY THESE FEATURES:- Unique blend of time management and strategy- 9 delightful islands to rebuild- Great variety of homes and buildings to construct- 63 challenging levels- Captivating storyline with charming and whimsical charactersMore Great Android apps from Playrix:➠ CALL OF ATLANTIS (http://plrx.gs/I9ZjxR) - Collect seven crystals of power to appease Poseidon and save Atlantis.➠ AROUND THE WORLD IN 80 DAYS: THE GAME (http://plrx.gs/ZGfLfo) - Travel back to Victorian times and get ready for spectacular adventures!WANT MORE PLAYRIX FUN?Visit us at http://www.playrix.comFollow us on http://www.twitter.com/PlayrixFind us on http://www.facebook.com/PlayrixGames☆ 패드 가제트 :이 게임이 마음을 사로 잡는 중독성 그리고 톤 재미있다. 적극 추천.☆ AppAdvice : 당신이 부드러운 플레잉 게임으로 시간 매료 될 것입니다.☆ 게이머 데일리 뉴스 금상☆ Gamezebo 에디터의 선택 : 최고의 캐주얼 게임자연의 냉혹 한 세력으로부터 수많은 섬의 멋진 토지를 저장합니다. 구축 및 업그레이드 섬 시민을위한 주택 및 건물을 놀라운 Islandshire의 주요 도시 계획된다. 해적 보물과 열기구 모험이 도전과 매혹적인 게임에서 승리에 당신의 방법을 생각한다!이러한 기능을 즐기십시오 :- 시간 관리 전략의 독특한 조화- 9 쾌적한 제도 재 구축- 주택 및 건물의 위대한 다양한 구성하기- 63 도전적인 수준- 매력적이고 기발한 캐릭터와 매혹적인 스토리Playrix로에서 더 훌륭한 안드로이드 애플 리케이션 :아틀란티스의 ➠ CALL (http://plrx.gs/I9ZjxR가) - 포세이돈과 저장 아틀란티스을 달래기 위해 전력 일곱 결정을 수집합니다.80 일간의 세계 일주 ➠ : 게임 (http://plrx.gs/ZGfLfo가) - 빅토리아 시대로 거슬러 여행과 장엄한 모험에 대한 준비!더 Playrix에 재미를 원하십니까?http://www.playrix.com에서 우리를 방문http://www.twitter.com/Playrix에 우리를 따르라http://www.facebook.com/PlayrixGames에서 저희를 찾아주세요	10 000 - 50 000	NA	2013년 11월 26일	125M	4.6
2016-06-15	421	Trainz Driver	2680	N3V Games PTY LTD	캐주얼 게임	1위에 랭크된 트레인즈 시뮬레이터 앱을 토대로 트레인즈 드라이버가 실제로 여러분의 스마트폰에서 화물을 배달합니다.여러분의 주머니에 마력을 담아서 어느 곳을 가더라도 트레인즈 드라이버를 가지고 가야 할 때입니다.실제와 같은 노선 아케이드 스타일의 세션 및 사용하기 쉬운 인터페이스를 통해 4세에서 104세까지의 모든 사람들을 위해 특별함을 제공합니다!여러분은 트레인즈 드라이버를 통해 전세계의 다양한 기관차에 탑승하게 됩니다. 이지 모드 속도 컨트롤을 선택하거나 고급 사실 모드 컨트롤 시스템을 선택할 수 있습니다. 다양한 카메라 모드를 통해 좋아하는 기차를 조종하고 기차 안에서 전망을 감상하거나 산업 및 여객역과 상호 작용하면서 열차 궤도에서 화차와 사람 등을 싣고 내리는 것을 지켜볼 수 있습니다!경험을 확장하세요: 여러분은 아이패드와 안드로이드 태블릿(앱 스토어 / 구글 플레이 스토어에서 별도 구입 가능)용 트레인즈 시뮬레이터에서 자신만의 경로와 세션을 만들 수도 있으며 그 후 다운로드 스테이션을 통해 트레인즈 드라이버 사용자들과 공유할 수 있습니다. 사용자가 만든 수백 가지의 노선들을 무료로 다운로드하여 사용할 수 있습니다.스팀이 바로 여기에 있습니다! 이제 새로운 다운로드 가능한 콘텐츠 스팀 입문서 를 구입할 수 있습니다. 더 많은 증기기관차가 곧 출시됩니다.	50 000 - 100 000	NA	2014년 1월 7일	NA	3.9
2016-06-15	422	단칸방의 엘도라도 - 시간의 주마등	2900	Team HC	캐주얼 게임	[게임 설명]'단칸방의 엘도라도'는 청소년의 풋풋한 사랑 이야기... 가 정말 들어가 있습니다.아무래도 제작진이 맛이 간 거겠죠. 모두가 동의할 거라 생각합니다.[게임 내용]9월 6일에 발매되는 '단칸방의 엘도라도 - 시간의 주마등' / 시간의 주마등에서는 두 명의 캐릭터를 공략할 수 있습니다.집에서 '엘도라도' 라고 하는 RPG 게임만 줄창하고 있는 주인공 하울.하지만 여기에서 와글 저기에서 와글. 가만히 게임만 하고 싶지만 게임만 할 수가 없잖아!!그래 이렇게 된 이상 히로인을 모조리 내가 하는 게임에 끌어들이는 것. 이. 다...[제작진]기획 시나리오 UI 및 디자인 : 하언원화 : 하언BGM SE煉獄庭園 効果音ラボBG写真素材足成----개발자 연락처 :Team HC	1 000 - 5 000	NA	2015년 11월 26일	104M	4.6
2016-06-15	423	Worms 4	6989	Team 17 Digital Limited	전략	When the guys and girls at Team 17 jump around and squeal with excitement you know you are on to a winner. You see the team who designed Worms 4 had you and your favourite device in mind when they created;• Synchronous Multiplayer Matches: Battle against opponents from around the world with real time one on one online multiplayer matches!• Shorter more explosive matches to provide compelling bite sized gameplay.• Streamlined menu systems to get you into game with a minimum of fuss.• Add enriched cartoon visuals which look great even on the smaller screens.But that’s not all! Take a look at the below list and you will see why the folks at Team17 are simply buzzin about Worms 4.• Brand New Weapons: Wreak havoc with an assembly of brand new weapon designs including Hailey’s Comet!• Weapon Upgrades: Worms 4 is designed to be a very rewarding play experience. Players can collect more than a hundred weapon upgrades to make their worms more powerful! Weapon upgrades can be mixed and matched to better suit the player’s strategy.• Five Gorgeous Locations: Do battle in five beautiful hand drawn regions: Middle Turf Candiville Wacky-Habara Tomorrow Islands and the Fro Zone.• 80 Single Player Missions: Test your skills against 80 single player missions. Missions are designed not only to provide the player with hours of enjoyment but also to teach the finer points of Worms playing strategy!• Factions: Each player in the game chooses an allegiance fighting under the banner of Red or Blue! The daily tug of war competition pits faction against faction with the winners reaping the benefits of extra in-game rewards!• World Events: Each week dynamic events take place around the game’s world map. The player enters into these events and competes against other players with the aim of representing their faction and earning prizes for fellow faction members.• Fantastic Customisation Options: As always Worms 4 features a plethora of great customisation options allowing the player to individually customise each worm and give their team the personal touch!• Daily Challenges: Partake in fun optional daily challenges to earn yourself and your faction additional rewards!• Loot: Spin the loot wheel and break open the loot chests to gain truckloads of rewards and customise every aspect of your worm!• Connect with Friends: Connect your Facebook account to battle your friends in online multiplayer or view your friend’s progress on the world map screen and compete to beat their scores.Get even more Team17 information including the latest game updates and more…Facebook: /WormsTeam17Twitter: @Team17LtdWeb: www.team17.com사람과 소녀의 주위에 팀 17 점프에서와 흥분으로 밀고 때 당신은 당신이 승자에게 알고있다. 당신은 그들이 만들 때 웜 (4) 디자인 팀이 마음에 당신의 마음에 드는 장치를 가지고 참조;• 동기 멀티 플레이 매치 : 하나의 온라인 멀티 플레이어 매치에 실시간으로 하나 전 세계를 상대로 전투!• 짧은 더 폭발적인 일치하는 강력한 바이트 크기의 게임 플레이를 제공합니다.• 소란의 최소 게임으로 당신을 얻기 위해 메뉴 시스템을 간소화.• 심지어 작은 화면에 멋지게 풍부한 만화 영상을 추가합니다.그러나 그것은 모두가 아니다! 아래 목록을 살펴보고 Team17에서의 사람들은 단순히 웜 (4)에 대해 buzzin 왜 당신은 볼 수 있습니다.• 브랜드의 새로운 무기 : 헤일리의 혜성을 포함하는 디자인 새로운 무기의 조립과 위력을 과시!• 무기 업그레이드 : 웜 (4)은 매우 보람있는 플레이 경험이 될 수 있도록 설계되었습니다. 플레이어는 벌레가 더 강력하게 백 무기 업그레이드보다 더 수집 할 수 있습니다! 무기 업그레이드는 혼합 더 나은 플레이어의 전략에 맞게 일치시킬 수 있습니다.다섯 화려한 위치를 • : 5 개의 아름다운 손으로 그린​​ 지역에서 전투를 수행 중동 잔디 Candiville 엉뚱한-Habara 내일 제도와 서있 지역.• 80 싱글 플레이어 미션 : 80 싱글 플레이어 미션에 대한 당신의 능력을 테스트합니다. 선교는 즐거움의 시간과 플레이어를 제공 할뿐만 아니라 웜이 전략을 연주의 미세한 포인트를 가르 칠뿐만 아니라 설계!• 파벌 : 게임에서 각 플레이어는 빨간색 또는 파란색의 기치 아래 싸우는 충성을 선택! 전쟁 경쟁의 매일 예인선은 수상자가 추가로 게임 내 보상의 혜택을 누리고으로 진영에 진영을 구덩이!• 세계 이벤트 : 동적 이벤트가 게임의 세계지도 주위에 발생하는 각 주. 플레이어는이 사건에 입력하고 자신의 진영을 대표하는 동료 진영 회원을위한 경품 획득의 목적으로 다른 플레이어와 경쟁하고있다.• 고급 사용자 화 옵션 : 웜 (4)가 개별적으로 웜을 사용자 정의하고 자신의 팀에게 개인적인 접촉을 제공하는 플레이어를 허용 큰 사용자 정의 옵션의 과다를 제공 언제나처럼!• 매일 과제 : 자신과 진영에게 추가 보상을 얻을 재미 옵션 매일 도전에 참여!• 전리품 : 전리품 휠 스핀과 보상의 트럭 분량을 확보하고 웜의 모든 측면을 사용자 정의 할 전리품 가슴을 열고 휴식!• 친구와 연결 : 온라인 멀티 플레이어에서 친구를 전투 또는 세계지도 화면에서 친구의 진행 상황을보고 자신의 점수를 이길 경쟁하기 위해 페이스 북 계정을 연결합니다.최신 게임 업데이트 등을 포함한 더 많은 Team17 정보를 얻을 ...페이스 북 : / WormsTeam17트위터 : @ Team17Ltd웹 : www.team17.com	10 000 - 50 000	항목당 가격 ₩999 ~ ₩4 999	2016년 5월 3일	270M	4.1
2016-06-15	424	Dungeon Raid	999	Fireflame Games	퍼즐	Dungeon Raid is going to challenge your strategy skills to the max! Trace a path and match the tiles to collect treasure buy and upgrade weapons and defeat monsters in this exciting and addictive puzzle roleplaying game. Things happen fast in Dungeon Raid so gather your courage and dive in! Dungeon Raid is an effortless recommendation... download this game now. - TouchArcade Pick this one up. For its price they definitely made me feel like it was well worth the money in so many ways - appSafari If you’re looking for a different type of match 3 game or you’re an RPG nut that wants to get a quick fix every now and again Dungeon Raid is just the game for you - TouchMyApps Dungeon Raid manages to capture the essence of both rogue like dungeon crawling and addictive match 3 in a easily accessible formula - TouchGen It’s a fun mix of match-three puzzling and role-playing - Pocket GamerDungeon Raid is a puzzle RPG a blend of puzzle game with roleplaying mechanics. Your mission is to trace a path through a set of matching tiles but watch out – you may be attacked by enemies who improve as fast as you do.As you go the object is to collect as many resources as you can like gold and experience. Get enough points and you can buy or upgrade equipment and level up. All the while remember to avoid those nasty enemy skull tiles and fight them off for as long as you possibly can. And don't get too greedy or you risk being overwhelmed!The higher you go in a Dungeon Raid game the more strategy you’re going to need to match a greater number of tiles grab bonuses and stay ahead of those evil adversaries. Never forget that they improve as the game continues.Keep your wits about you as you play Dungeon Raid. As you level up there are many trade offs to consider and complimentary combinations of skills to be chosen. If you’re not used to the tense pace of the higher levels go ahead and start on easy difficulty. That gives you the chance to play the game in a more relaxed way and watch how powerful your avatar can become.Regardless of your skill level you’ll never get bored with Dungeon Raid because there’s so much going on! There are hundreds of items to collect a growing list of character skills and many different strategies for you to use. You’ll be itching to play just one more turn just one more game for hours and days on end.Features:★ 4 difficulty levels: select a relaxing easy game or go for a challenging and strategic experience★ 2 challenge modes★ 400+ unique items to buy and upgrade★ 77 achievements to unlock★ 40 diverse abilities to help you and hinder your enemies★ 30 special monsters to defeat★ 20 powerful upgrades to apply to your items★ 10 character classes to unlock & customise★ Level up and improve your avatar as you kill enemies and collect experience points★ Global leaderboards using Game Center & OpenFeint★ Play your own music during the game★ Constant save system: quit the game and return to it at any time던전 레이드는 최대로 전략 기술에 도전하는 것입니다! 경로를 추적하고 보물을 수집이 흥미 진진하고 중독성 퍼즐 롤 플레잉 게임에서 무기와 패배 몬스터를 구입하고 업그레이드 할 타일을 일치합니다. 상황이 던전 레이드에 빠른 발생 그래서 당신의 용기와 다이빙을 수집! 던전 레이드는 노력 추천 지금이 게임을 다운로드 ...입니다. - TouchArcade 이 하나의 픽업. 그것의 가격을 위해 그들은 확실히 그렇게 여러 가지 방법으로 돈을 잘 가치가 있었다처럼 느끼게 - appSafari 당신이 일치하는 3 게임의 다른 유형을 찾고 또는 모든 이제 다시 빠른 수정을 얻으려고 RPG 너트라면 던전 레이드는 당신을 위해 단지 게임이다 - TouchMyApps 던전 레이드는 쉽게 접근 식 던전 크롤 링 등을 모두 불법의 본질 중독성 경기 3을 캡처 관리 - TouchGen 그것은 일치 세 가지 수수께끼과 롤 플레잉의 재미 혼합이다 - 포켓 게이머던전 레이드 퍼즐 RPG 롤 플레잉 역학과 퍼즐 게임의 혼합이다. 당신의 임무는 일치하는 타일의 집합을 통해 경로를 추적하지만 조심하는 것입니다 - 당신은 빨리 당신이로 개선 적을 공격 할 수있다.당신이가는대​​로 객체는 당신이 할 수있는 금과 경험처럼 많은 자원을 수집하는 것입니다. 충분히 포인트를 얻을 당신은 구입하거나 장비를 업그레이드하고 레벨 업을 할 수 있습니다. 모든 동안은 그 불쾌한 적 두개골 타일을 방지하고 당신이 가능하게 할 수있는만큼 오랫동안 그들을 싸움을 기억한다. 그리고 너무 욕심 또는 당신은 압도 위험하지 않습니다!당신이 던전 레이드 게임에서 이동 높을수록 더 많은 전략 당신은 타일 잡아 보너스 더 많은 수의 일치에 앞서 그 악한 원수의 유지에 필요한 것입니다. 게임이 계속가 개선 것을 잊지 마십시오.당신이 던전 레이드를 연주 당신에 대해 순발력을 유지합니다. 레벨 업으로 선택 될 고려해야 할 여러 무역 오프과 기술을 무료로 조합이있다. 당신은 높은 수준의 긴장 속도에 사용하지 않는 경우 가서 쉬운 난이도 시작합니다. 그것은 당신에게 더 편안한 방법으로 게임을 플레이하고 아바타가 될 수 있습니다 얼마나 강력한 볼 수있는 기회를 제공합니다.너무 많은이 일어나고 있기 때문에 상관없이 기술 수​​준 당신은 던전 레이드 지루해하지 않을거야! 당신이 사용에 대한 수집 항목 수백 문자 기술의 성장 목록과 여러 가지 전략이있다. 당신은 한 번 더 회전 끝의 시간과 일에 대한 또 하나의 게임을 가려움됩니다.특징 :★ 4 난이도 : 편안한 쉬운 게임을 선택하거나 도전과 전략적 경험을 이동★ 2 도전 모드★ 400 + 고유 항목 구입 및 업그레이드★ 77 성과의 잠금을 해제★ 40 다양한 능력을 도와 원수를 방해합니다★ 30 특별 괴물 패배★ 20 강력한 업그레이드는 귀하의 항목에 적용★ 10 문자 클래스는 잠금 해제 및 사용자 정의 할 수당신이 원수를 죽이고 경험치를 수집로 ★ 레벨 업하고 아바타를 개선게임 센터 및 오픈 페인트를 사용하여 ★ 글로벌 리더★ 게임을하는 동안 자신의 음악을 재생합니다★ 정수 시스템을 저장 : 게임을 종료 언제든지 다시 돌아	10 000 - 50 000	NA	2012년 4월 3일	4.3M	4.6
2016-06-15	425	Devils & Demons Arena Wars PE	3300	HandyGames	롤플레잉	최고의 전략 RPG에 흠뻑 빠져보세요! 사악한 데몬과 언데드 무리와 싸우면서 주술사와 드래곤과 같은 강력한 보스 적을 무찌르세요. 수많은 이벤트 대결 그리고 엄청난 전쟁의 전리품을 가진 생동감 있는 판타지 세계에서 다양한 퀘스트를 완수하세요. 영웅 그룹의 힘을 키우고 최고를 향해 나아가는 동안 액션 흥분 그리고 재미를 즐기세요. Devils & Demons의 전설을 받아들이고 자신만의 이야기를 쓰세요!드래곤이 지배하고 데솔라가 영광의 정점에 있던 마법의 시대에 악마의 포털이 어둠의 땅에서 지옥의 심연을 열었습니다. Devils & Demons이 왕국을 황폐하게 만들었습니다. 몬스터와 인간의 싸움이 격렬하게 계속되면서 끝없이 몰려드는 마의 사신들은 죽음과 절망을 인류에게 안겼습니다. 인간의 군대는 숫자가 부족하고 혼란에 빠졌습니다. 당신의 임무는 영웅을 모아 파티를 결성하고 Order of the Light이 사악한 위협을 멈추는 것을 돕기 위해 웅장한 퀘스트를 떠나는 것입니다. 어둠의 제국으로부터 왕국을 보호하고 화염의 제왕이 일으킨 전쟁을 끝내기 위한 성전을 시작하세요광고 없이 플레이하세요!특징✔ 깊이 있는 턴 기반 전술 전투✔ 싸우고 약탈하고 모집하세요! 다양한 영웅을 발견하여 자신의 파티에 합류시키세요✔ 수많은 모험으로 가득한 어둠의 판타지 세계✔ 길고 긴 게임 플레이로 이루어진 매혹적인 이야기 속에 빠져보세요✔ 탐험할 수 있는 수백 개의 상세 지도✔ 등급 기반의 영웅과 적✔ 다양한 멋진 기술 주문 및 능력✔ 아레나에서 강력한 보스와 적의 파상 공격을 물리치세요✔ 웅장한 오케스트라 사운드트랙과 놀라운 음성 더빙 캐릭터✔ 정교한 아트워크 컷 신 및 정교한 HD 그래픽✔ 완벽한 태블릿 지원Supports Google Play game servicesDevils & Demons 을 플레이해주셔서 감사합니다. 종종 뉴스를 확인하시고 피드백을 주시기 바랍니다.HandyGamesTM의 소식을 받으세요.http://www.handy-games.comFacebook에 가입하세요.http://www.fb.com/handygamesGoogle+에서 소식을 받으세요.http://goo.gl/qkjngmYouTube채널을 구독하세요.http://goo.gl/2Kq6yYTwitter에서 뉴스를 확인하세요.http://www.twitter.com/handy_gamesInstagram에서 팔로우하세요.http://instagram.com/handygames© www.handy-games.com GmbH	10 000 - 50 000	항목당 가격 ₩5 500 ~ ₩110 000	2016년 6월 14일	168M	4.3
2016-06-15	426	Rebuild 3: Gangs of Deadsville	5868	Northway Games	전략	It's been a few years since the zombpocalypse turned the world's cities into graveyards and sent the few survivors into hiding. Now you must gather them up and restore civilization to a ruined city one building at a time.Rebuild 3 is a strategy sim game with a good helping of narrative and dark humor. It's a thoughtful game that'll make you fond of your survivors before you send them to their deaths for the greater good. As you expand your fort to new buildings you'll decide between farms or fortifications housing or hospitals and make tough decisions to fend off raiders illness starvation and madness. And the dead are still out there wandering the streets hungrier than ever.This sequel to the unputdownable Rebuild Mobile (aka Rebuild 2) is much MUCH bigger. Just check out these features:- 4X style strategy and city (re)building- Endless replayability with randomized cities and events- Survivors with individual skills perks relationships and stories- Rival NPC forts with their own agendas friendly or otherwise- Campaign Mode a journey through cities of increasing size and difficulty- Strategic fort defense and interactive attacks- Play in either real-time or turn-based mode- 5 skills: defense leadership scavenging building engineering- 10 resources and one-use items to find or craft- 30 missions: scavenge for food kill zombies farm fish trade bartend...- 35 node research tree- 50 building types with unique uses and/or scavengeable resources- 70 types of equipment to find- 100 survivor perks: Melee Training Green Thumb Light Sleeper...- 200 000 words of event text - enough to fill two novelszombpocalypse가 묘지로 세계의 도시를 설정하고 숨어있는 몇 안되는 생존자를 보낸 이후 몇 년이되었습니다. 지금 당신은 그것들을 모아 한 번에 망 쳐 도시 한 건물 문명을 복원해야합니다.3 재 구축하는 이야기 어두운 유머 돕는 전략 시뮬레이션 게임이다. 그것은 당신이 더 큰 선을 위해 그들의 죽음에 보내기 전에 당신의 생존자 당신이 좋아 할 것 사려 깊은 게임이다. 새 건물에 요새를 확장됨에 따라 당신은 농장이나 요새 주택 또는 병원 사이에서 결정하고 해적 질병 기아 그리고 광기를 방어하기 위해 어려운 결정을 내릴 수 있습니다. 그리고 죽은 여전히​​ 거기 거리 그 어느 때보다도 더 배고프를 방황하고 있습니다. unputdownable 이 속편 (일명 2를 재 구축)이 훨씬 더 큰 모바일을 다시 작성. 다만이 기능을 체크 아웃 :- 4X 스타일의 전략과 도시 (재) 건물- 무작위 도시 및 이벤트와 무한 리플레이- 개인의 능력 특권 관계 이야기와 생존자- 자신의 의제와 경쟁 NPC 요새 친절하거나- 캠페인 모드 증가 크기와 어려움의 도시를 통해 여행- 전략적 요새 방어와 상호 작용하는 공격- 중 실시간으로 재생하거나 턴 기반 모드- 5 기술 : 방어 리더십 청소 건축 엔지니어링- 10 자원과 하나 사용 항목을 찾거나 만드는 법- 30 임무 : 바텐더 좀비 농장 물고기 무역을 죽이고 음식을 폐품을 ...- 35 노드 연구 트리- 고유의 용도 및 / 또는 scavengeable 자원 50 건물 유형- 장비의 70 종류 찾을 수- 100 생존자의 특전 : 근접 전투 훈련 녹색 엄지 손가락 가벼운 슬리퍼 ...- 이벤트 텍스트의 20 만 단어 - 두 소설을 채우기에 충분	10 000 - 50 000	NA	2016년 5월 3일	NA	4.6
